_id,device,timestamp,temperature,humidity,NH3,CO,NO2,CO2,cluster,kategori
693d06be6b13234aa5b2ff68,ESP8266-Sensors,2025-12-13|06:25:02,28.84,71.25,0.53,2.38,0.5,502.6,,
693d06c36b13234aa5b2ff69,ESP8266-Sensors,2025-12-13|06:25:07,25.84,44.6,1.37,2.53,0.3,512.67,,
693d06c86b13234aa5b2ff6a,ESP8266-Sensors,2025-12-13|06:25:12,28.4,43.33,1.5,3.78,0.65,403.08,,
693d06cd6b13234aa5b2ff6b,ESP8266-Sensors,2025-12-13|06:25:17,32.37,75.21,0.56,3.16,1,434.33,,
693d06d26b13234aa5b2ff6c,ESP8266-Sensors,2025-12-13|06:25:22,31.58,49.73,1.61,2.66,0.97,576.21,,
693d06d76b13234aa5b2ff6d,ESP8266-Sensors,2025-12-13|06:25:27,29.08,81.01,2,2.62,0.33,546.26,,
693d06dc6b13234aa5b2ff6e,ESP8266-Sensors,2025-12-13|06:25:32,31.01,89.81,1.88,4.91,0.65,591.86,,
693d06e16b13234aa5b2ff6f,ESP8266-Sensors,2025-12-13|06:25:37,28.35,44.01,1.67,3.91,0.56,503.77,,
693d06e66b13234aa5b2ff70,ESP8266-Sensors,2025-12-13|06:25:42,25.84,57.94,0.67,4.83,0.63,435.1,,
693d06eb6b13234aa5b2ff71,ESP8266-Sensors,2025-12-13|06:25:47,33.31,45.65,0.51,3.75,0.45,432.76,,
693d06f06b13234aa5b2ff72,ESP8266-Sensors,2025-12-13|06:25:52,34.9,60.17,0.71,2.97,0.45,577.26,,
693d06f56b13234aa5b2ff73,ESP8266-Sensors,2025-12-13|06:25:57,31.9,78,0.8,3.28,0.97,425.46,,
693d06fa6b13234aa5b2ff74,ESP8266-Sensors,2025-12-13|06:26:02,26.91,62.82,1.89,1.51,0.7,544.66,,
693d06ff6b13234aa5b2ff75,ESP8266-Sensors,2025-12-13|06:26:07,30.59,50.81,0.97,4.1,0.11,509.44,,
693d07046b13234aa5b2ff76,ESP8266-Sensors,2025-12-13|06:26:12,29.32,53.36,1.34,0.71,0.85,575.07,,
693d07096b13234aa5b2ff77,ESP8266-Sensors,2025-12-13|06:26:17,29.71,41.79,1.27,2.54,0.94,502.56,,
693d070e6b13234aa5b2ff78,ESP8266-Sensors,2025-12-13|06:26:22,31.2,65.22,1.99,4.08,0.68,478.91,,
693d07136b13234aa5b2ff79,ESP8266-Sensors,2025-12-13|06:26:27,34.87,55.45,0.77,0.56,0.11,459.84,,
693d07186b13234aa5b2ff7a,ESP8266-Sensors,2025-12-13|06:26:32,32.13,51.29,0.64,2.82,0.77,427.83,,
693d071d6b13234aa5b2ff7b,ESP8266-Sensors,2025-12-13|06:26:37,27.89,77.71,0.63,0.78,0.67,462.07,,
693d07226b13234aa5b2ff7c,ESP8266-Sensors,2025-12-13|06:26:42,28.21,68.45,0.68,3,0.88,433.24,,
693d078c6b13234aa5b2ff7d,ESP8266-Sensors,2025-12-13|06:28:28,32.17,57.2,0.74,2.21,0.23,434.52,,
693d07916b13234aa5b2ff7e,ESP8266-Sensors,2025-12-13|06:28:33,31.44,65.88,1.3,0.83,0.32,475.04,,
693d07966b13234aa5b2ff7f,ESP8266-Sensors,2025-12-13|06:28:38,34.88,89.66,1.28,4.44,0.31,486.29,,
693d079b6b13234aa5b2ff80,ESP8266-Sensors,2025-12-13|06:28:43,28.44,50.97,1.39,3.51,0.56,548.9,,
693d07a06b13234aa5b2ff81,ESP8266-Sensors,2025-12-13|06:28:48,30.18,58.26,1.05,4,0.52,462.65,,
693d07a56b13234aa5b2ff82,ESP8266-Sensors,2025-12-13|06:28:53,28.17,57.19,1.84,4.86,0.81,440.88,,
693d07aa6b13234aa5b2ff83,ESP8266-Sensors,2025-12-13|06:28:58,27.96,62.5,1,3.42,0.18,504.03,,
693d07af6b13234aa5b2ff84,ESP8266-Sensors,2025-12-13|06:29:03,28.03,42.41,1.21,3.6,0.32,536.58,,
693d07b46b13234aa5b2ff85,ESP8266-Sensors,2025-12-13|06:29:08,26.86,82.19,1.91,3.63,0.51,572.03,,
693d07b96b13234aa5b2ff86,ESP8266-Sensors,2025-12-13|06:29:13,34.97,44.25,1.37,1.38,0.4,469.58,,
693d07be6b13234aa5b2ff87,ESP8266-Sensors,2025-12-13|06:29:18,27.72,41.77,0.98,1.03,0.83,425.83,,
693d07c36b13234aa5b2ff88,ESP8266-Sensors,2025-12-13|06:29:23,31.58,45.6,1.52,2.82,0.82,512.98,,
693d07c86b13234aa5b2ff89,ESP8266-Sensors,2025-12-13|06:29:28,29.24,79.2,1.82,3.07,0.31,520.39,,
693d07cd6b13234aa5b2ff8a,ESP8266-Sensors,2025-12-13|06:29:33,27.12,79.34,1.63,2.72,0.67,539.73,,
693d07d26b13234aa5b2ff8b,ESP8266-Sensors,2025-12-13|06:29:38,34.92,58.56,1.4,0.5,0.38,505.68,,
693d07d76b13234aa5b2ff8c,ESP8266-Sensors,2025-12-13|06:29:43,32.39,85.32,0.94,2.37,0.51,515.43,,
693d07dc6b13234aa5b2ff8d,ESP8266-Sensors,2025-12-13|06:29:48,27.91,57.23,1.11,1.04,0.71,431.95,,
693d07e16b13234aa5b2ff8e,ESP8266-Sensors,2025-12-13|06:29:53,31.65,85.25,0.6,4.45,0.65,456.98,,
693d07e66b13234aa5b2ff8f,ESP8266-Sensors,2025-12-13|06:29:58,30.15,48.66,1.86,0.84,0.47,536.83,,
693d07eb6b13234aa5b2ff90,ESP8266-Sensors,2025-12-13|06:30:03,28.32,82.36,0.91,2.91,0.9,499.78,,
693d07f06b13234aa5b2ff91,ESP8266-Sensors,2025-12-13|06:30:08,26.22,70.36,1.58,0.23,0.82,409.83,,
693d07f56b13234aa5b2ff92,ESP8266-Sensors,2025-12-13|06:30:13,26.02,50.54,1.63,3.9,0.32,415.81,,
693d07fa6b13234aa5b2ff93,ESP8266-Sensors,2025-12-13|06:30:18,34.36,75.82,1.77,2.11,0.41,477.97,,
693d07ff6b13234aa5b2ff94,ESP8266-Sensors,2025-12-13|06:30:23,32.4,80.19,0.5,0.89,0.52,481.27,,
693d08046b13234aa5b2ff95,ESP8266-Sensors,2025-12-13|06:30:28,33.2,81.71,1.92,0.32,0.65,425.64,,
693d08096b13234aa5b2ff96,ESP8266-Sensors,2025-12-13|06:30:33,27.68,61.6,1.29,2.09,0.38,563.37,,
693d080e6b13234aa5b2ff97,ESP8266-Sensors,2025-12-13|06:30:38,32.16,66.31,1.63,1.19,0.84,541.65,,
693d08136b13234aa5b2ff98,ESP8266-Sensors,2025-12-13|06:30:43,29.72,82.13,1.88,4.91,0.36,497.14,,
693d08186b13234aa5b2ff99,ESP8266-Sensors,2025-12-13|06:30:48,25.75,79.73,1.59,4.66,0.72,562.94,,
693d081d6b13234aa5b2ff9a,ESP8266-Sensors,2025-12-13|06:30:53,31.92,78.96,1.06,4.62,0.26,461.17,,
693d08226b13234aa5b2ff9b,ESP8266-Sensors,2025-12-13|06:30:58,28.46,47.13,0.91,3.79,0.65,491.87,,
693d08276b13234aa5b2ff9c,ESP8266-Sensors,2025-12-13|06:31:03,31.02,59.75,0.63,2.64,0.28,589.14,,
693d082c6b13234aa5b2ff9d,ESP8266-Sensors,2025-12-13|06:31:08,26.1,81.16,1.23,3.37,0.13,536.19,,
693d08316b13234aa5b2ff9e,ESP8266-Sensors,2025-12-13|06:31:13,28.37,48,0.52,1.12,0.68,559.07,,
693d08366b13234aa5b2ff9f,ESP8266-Sensors,2025-12-13|06:31:18,30.19,64.92,1.81,0.52,0.21,587.72,,
693d083b6b13234aa5b2ffa0,ESP8266-Sensors,2025-12-13|06:31:23,34.31,46.81,1.37,2.08,0.45,557.19,,
693d08406b13234aa5b2ffa1,ESP8266-Sensors,2025-12-13|06:31:28,30.95,40.28,1.98,3.55,0.76,436.69,,
693d08456b13234aa5b2ffa2,ESP8266-Sensors,2025-12-13|06:31:33,30.3,56.3,1.8,3.7,0.11,517.47,,
693d084a6b13234aa5b2ffa3,ESP8266-Sensors,2025-12-13|06:31:38,31.2,82.32,0.99,1.87,0.32,524.01,,
693d084f6b13234aa5b2ffa4,ESP8266-Sensors,2025-12-13|06:31:43,26.95,77.34,1.21,1.91,0.93,473.52,,
693d08546b13234aa5b2ffa5,ESP8266-Sensors,2025-12-13|06:31:48,26.13,85.09,1.76,4.09,0.53,423.77,,
693d09e06b13234aa5b2ffa6,ESP8266-Sensors,2025-12-13|06:38:24,27.7,53.68,0.81,1.83,0.22,532.41,,
693d0a146b13234aa5b2ffa7,ESP8266-Sensors,2025-12-13|06:39:16,32.64,50.71,0.94,2.11,0.63,597.55,,
693d0a196b13234aa5b2ffa8,ESP8266-Sensors,2025-12-13|06:39:21,31.69,58.01,0.73,2.84,0.77,448.63,,
693d0a1e6b13234aa5b2ffa9,ESP8266-Sensors,2025-12-13|06:39:26,28.69,40.59,0.94,2.45,0.99,535.33,,
693d0a236b13234aa5b2ffaa,ESP8266-Sensors,2025-12-13|06:39:31,31.86,40.49,1.14,4.1,0.4,505.31,,
693d0a286b13234aa5b2ffab,ESP8266-Sensors,2025-12-13|06:39:36,26.88,89.06,1.34,4.83,0.56,523.82,,
693d0a2d6b13234aa5b2ffac,ESP8266-Sensors,2025-12-13|06:39:41,25.36,44.55,1.47,0.84,0.11,416.49,,
693d0a326b13234aa5b2ffad,ESP8266-Sensors,2025-12-13|06:39:46,26.41,51.34,1.17,1.47,0.44,553.29,,
693d0a376b13234aa5b2ffae,ESP8266-Sensors,2025-12-13|06:39:51,33.31,84.97,1.04,1.46,0.3,458.87,,
693d0a3c6b13234aa5b2ffaf,ESP8266-Sensors,2025-12-13|06:39:56,29.13,58.73,1.82,4.33,0.74,478.06,,
693d0a416b13234aa5b2ffb0,ESP8266-Sensors,2025-12-13|06:40:01,32.74,87.84,1.53,4.78,0.75,440.12,,
693d0a466b13234aa5b2ffb1,ESP8266-Sensors,2025-12-13|06:40:06,34.63,58.18,0.81,1.93,0.92,572.12,,
693d0a4b6b13234aa5b2ffb2,ESP8266-Sensors,2025-12-13|06:40:11,29.88,55.31,0.66,2.61,0.51,452.14,,
693d0a506b13234aa5b2ffb3,ESP8266-Sensors,2025-12-13|06:40:16,26.23,54.28,1.15,4.67,0.21,583.28,,
693d0a556b13234aa5b2ffb4,ESP8266-Sensors,2025-12-13|06:40:21,33.81,88.63,1.44,0.59,0.58,513.72,,
693d0a5a6b13234aa5b2ffb5,ESP8266-Sensors,2025-12-13|06:40:26,31.27,53.81,1.66,3.23,0.8,580.88,,
693d0a5f6b13234aa5b2ffb6,ESP8266-Sensors,2025-12-13|06:40:31,28.08,72.26,1.74,1.79,0.12,519.49,,
693d0a646b13234aa5b2ffb7,ESP8266-Sensors,2025-12-13|06:40:36,25.48,66.03,1.45,4.08,0.87,420.84,,
693d0a696b13234aa5b2ffb8,ESP8266-Sensors,2025-12-13|06:40:41,31.16,48.95,1.09,3.81,0.33,528.99,,
693d0a6e6b13234aa5b2ffb9,ESP8266-Sensors,2025-12-13|06:40:46,29.69,47.04,0.58,0.32,0.65,492.01,,
693d0a736b13234aa5b2ffba,ESP8266-Sensors,2025-12-13|06:40:51,30.35,40.93,1.74,1.33,0.83,536.71,,
693d0a786b13234aa5b2ffbb,ESP8266-Sensors,2025-12-13|06:40:56,33.47,42.74,1.37,1.82,0.16,439.76,,
693d0a7d6b13234aa5b2ffbc,ESP8266-Sensors,2025-12-13|06:41:01,27.23,72.53,0.51,0.66,0.42,555.43,,
693d0a826b13234aa5b2ffbd,ESP8266-Sensors,2025-12-13|06:41:06,29.96,54.43,1.69,1.22,0.71,519.83,,
693d0a876b13234aa5b2ffbe,ESP8266-Sensors,2025-12-13|06:41:11,26.69,74.02,1,1.32,0.23,487.97,,
693d0a8c6b13234aa5b2ffbf,ESP8266-Sensors,2025-12-13|06:41:16,32.85,47.1,1.95,3.97,0.51,448.86,,
693d0a916b13234aa5b2ffc0,ESP8266-Sensors,2025-12-13|06:41:21,31.72,72.04,1.77,2.39,0.11,453.32,,
693d0a966b13234aa5b2ffc1,ESP8266-Sensors,2025-12-13|06:41:26,28.7,62.82,1.45,1.35,0.47,498.32,,
693d0a9b6b13234aa5b2ffc2,ESP8266-Sensors,2025-12-13|06:41:31,34.82,76.83,1.41,3.29,0.9,525.27,,
693d0aa06b13234aa5b2ffc3,ESP8266-Sensors,2025-12-13|06:41:36,25.04,43.06,1.85,0.58,0.38,484.83,,
693d0aa56b13234aa5b2ffc4,ESP8266-Sensors,2025-12-13|06:41:41,32.26,61.75,1.64,4.61,0.22,596.01,,
693d0aaa6b13234aa5b2ffc5,ESP8266-Sensors,2025-12-13|06:41:46,27.9,84.52,1.8,4.9,0.54,476.35,,
693d0aaf6b13234aa5b2ffc6,ESP8266-Sensors,2025-12-13|06:41:51,25.54,58.35,1.82,2.12,0.84,415.32,,
693d0ab46b13234aa5b2ffc7,ESP8266-Sensors,2025-12-13|06:41:56,27.15,41.51,0.67,2.93,0.48,550.18,,
693d0ab96b13234aa5b2ffc8,ESP8266-Sensors,2025-12-13|06:42:01,29.24,64.19,0.81,2.43,0.94,582.93,,
693d0abe6b13234aa5b2ffc9,ESP8266-Sensors,2025-12-13|06:42:06,28.78,89.18,1.14,4.43,0.92,512.24,,
693d0ac36b13234aa5b2ffca,ESP8266-Sensors,2025-12-13|06:42:11,26.08,57.85,1.07,0.24,0.9,523.4,,
693d0ac86b13234aa5b2ffcb,ESP8266-Sensors,2025-12-13|06:42:16,33.63,82.09,0.73,0.92,0.19,534.85,,
693d0acd6b13234aa5b2ffcc,ESP8266-Sensors,2025-12-13|06:42:21,28.89,64.17,1.57,1.21,0.67,477,,
693d0ad26b13234aa5b2ffcd,ESP8266-Sensors,2025-12-13|06:42:26,25.26,71.97,0.71,1.57,0.29,425.2,,
693d0ad76b13234aa5b2ffce,ESP8266-Sensors,2025-12-13|06:42:31,29.38,76.62,0.91,2.14,0.44,560.45,,
693d0adc6b13234aa5b2ffcf,ESP8266-Sensors,2025-12-13|06:42:36,27.72,43.08,0.75,2.48,0.19,421.36,,
693d0ae16b13234aa5b2ffd0,ESP8266-Sensors,2025-12-13|06:42:41,29.63,73.66,1.74,1.45,0.86,498.59,,
693d0ae66b13234aa5b2ffd1,ESP8266-Sensors,2025-12-13|06:42:46,31.06,78.1,1.5,3.13,1,571.31,,
693d0aeb6b13234aa5b2ffd2,ESP8266-Sensors,2025-12-13|06:42:51,31.96,78.2,1.66,2.2,0.39,453.63,,
693d0af06b13234aa5b2ffd3,ESP8266-Sensors,2025-12-13|06:42:56,27.05,67.16,1.39,3.5,0.9,405.06,,
693d0af56b13234aa5b2ffd4,ESP8266-Sensors,2025-12-13|06:43:01,31.18,75.64,1.01,3.46,0.77,589.55,,
693d0afa6b13234aa5b2ffd5,ESP8266-Sensors,2025-12-13|06:43:06,25.97,75.2,1.21,3.18,0.11,457.77,,
693d0aff6b13234aa5b2ffd6,ESP8266-Sensors,2025-12-13|06:43:11,27.76,52.24,1.23,1.96,0.22,485.09,,
693d0b046b13234aa5b2ffd7,ESP8266-Sensors,2025-12-13|06:43:16,29.9,79.4,1.72,3.86,0.94,458.56,,
693d0b096b13234aa5b2ffd8,ESP8266-Sensors,2025-12-13|06:43:21,32.8,85.84,0.97,0.65,0.97,502.12,,
693d0b0e6b13234aa5b2ffd9,ESP8266-Sensors,2025-12-13|06:43:26,27.87,78.29,1.34,1.04,0.52,414.13,,
693d0b136b13234aa5b2ffda,ESP8266-Sensors,2025-12-13|06:43:31,31.18,81.34,0.77,3.74,0.93,555.76,,
693d0b186b13234aa5b2ffdb,ESP8266-Sensors,2025-12-13|06:43:36,30.63,48.89,0.62,1.03,0.16,537.53,,
693d0b1d6b13234aa5b2ffdc,ESP8266-Sensors,2025-12-13|06:43:41,29.13,76.4,0.51,3.87,0.27,542.68,,
693d0b226b13234aa5b2ffdd,ESP8266-Sensors,2025-12-13|06:43:46,32.42,52.32,1.73,2.83,0.99,561.1,,
693d0b276b13234aa5b2ffde,ESP8266-Sensors,2025-12-13|06:43:51,31.7,50.36,1.67,2.7,0.39,458.17,,
693d0b2c6b13234aa5b2ffdf,ESP8266-Sensors,2025-12-13|06:43:56,31.47,55.87,1.59,3.23,0.56,423.96,,
693d0b316b13234aa5b2ffe0,ESP8266-Sensors,2025-12-13|06:44:01,34.7,59.36,1.54,4.77,0.25,497.9,,
693d0b366b13234aa5b2ffe1,ESP8266-Sensors,2025-12-13|06:44:06,34.15,80.53,1.86,3.1,0.53,459.98,,
693d0b3b6b13234aa5b2ffe2,ESP8266-Sensors,2025-12-13|06:44:11,30.24,78.39,1.88,2.58,0.44,430.58,,
693d0b406b13234aa5b2ffe3,ESP8266-Sensors,2025-12-13|06:44:16,31.2,67.17,1.71,4.49,0.84,523.86,,
693d0b456b13234aa5b2ffe4,ESP8266-Sensors,2025-12-13|06:44:21,30.4,76.78,1.46,3.13,0.29,479.56,,
693d0b4a6b13234aa5b2ffe5,ESP8266-Sensors,2025-12-13|06:44:26,34.09,70.73,0.96,3.2,0.91,493.69,,
693d0b4f6b13234aa5b2ffe6,ESP8266-Sensors,2025-12-13|06:44:31,26.43,88.11,0.68,2.64,0.5,487.69,,
693d0b546b13234aa5b2ffe7,ESP8266-Sensors,2025-12-13|06:44:36,31.35,41.93,0.75,3.41,0.22,594.7,,
693d0b5a6b13234aa5b2ffe8,ESP8266-Sensors,2025-12-13|06:44:41,33.12,67.2,1.85,3.07,0.44,547.81,,
693d0b5f6b13234aa5b2ffe9,ESP8266-Sensors,2025-12-13|06:44:47,34.44,87.71,1.15,4.77,0.48,523.2,,
693d0b646b13234aa5b2ffea,ESP8266-Sensors,2025-12-13|06:44:51,32.44,42.48,1.47,4.47,0.8,403.74,,
693d0b696b13234aa5b2ffeb,ESP8266-Sensors,2025-12-13|06:44:57,29.83,75.88,1.29,1,0.39,597.16,,
693d0b6e6b13234aa5b2ffec,ESP8266-Sensors,2025-12-13|06:45:02,28.52,40.35,1.56,0.34,0.79,513.18,,
693d0b736b13234aa5b2ffed,ESP8266-Sensors,2025-12-13|06:45:07,27.63,62.66,1.33,4.41,0.27,518.14,,
693d0b786b13234aa5b2ffee,ESP8266-Sensors,2025-12-13|06:45:12,30.54,78.73,0.73,1.07,0.57,508.59,,
693d0b7d6b13234aa5b2ffef,ESP8266-Sensors,2025-12-13|06:45:17,34.52,68.46,1.57,2.45,0.15,515.37,,
693d0bd96b13234aa5b2fff0,ESP8266-Sensors,2025-12-13|06:46:49,26.32,75.22,1.32,2.62,0.97,572.15,,
693d0bde6b13234aa5b2fff1,ESP8266-Sensors,2025-12-13|06:46:54,28.91,42.53,1.53,3.66,0.85,421.63,,
693d0be36b13234aa5b2fff2,ESP8266-Sensors,2025-12-13|06:46:59,29.63,61.43,1.21,0.85,0.16,549.48,,
693d0be86b13234aa5b2fff3,ESP8266-Sensors,2025-12-13|06:47:04,31.63,83.94,0.85,1.7,0.89,427.88,,
693d0bed6b13234aa5b2fff4,ESP8266-Sensors,2025-12-13|06:47:09,28.05,73.38,0.58,0.51,0.81,555.84,,
693d0bf26b13234aa5b2fff5,ESP8266-Sensors,2025-12-13|06:47:14,31.04,70.63,0.68,1.82,0.3,582.93,,
693d0bf76b13234aa5b2fff6,ESP8266-Sensors,2025-12-13|06:47:19,33.4,57.72,1.98,2.71,0.8,545.18,,
693d0bfc6b13234aa5b2fff7,ESP8266-Sensors,2025-12-13|06:47:24,33.97,70.95,1.85,0.26,0.17,570.13,,
693d0c016b13234aa5b2fff8,ESP8266-Sensors,2025-12-13|06:47:29,33.73,57.39,1.15,3.64,0.3,525.55,,
693d0c066b13234aa5b2fff9,ESP8266-Sensors,2025-12-13|06:47:34,26.37,58.67,0.77,2.19,0.46,546.85,,
693d0c0b6b13234aa5b2fffa,ESP8266-Sensors,2025-12-13|06:47:39,26.22,85.47,1.18,2.18,0.44,432.1,,
693d0c106b13234aa5b2fffb,ESP8266-Sensors,2025-12-13|06:47:44,32.37,52.76,0.82,4.21,0.38,487.09,,
693d0c156b13234aa5b2fffc,ESP8266-Sensors,2025-12-13|06:47:49,28.52,80.24,1.59,2.64,0.77,509.96,,
693d0c1a6b13234aa5b2fffd,ESP8266-Sensors,2025-12-13|06:47:54,26.83,85.71,0.74,2.11,0.7,489.93,,
693d0c1f6b13234aa5b2fffe,ESP8266-Sensors,2025-12-13|06:47:59,26.18,58.96,0.87,3.12,0.95,409.66,,
693d0c246b13234aa5b2ffff,ESP8266-Sensors,2025-12-13|06:48:04,33.29,68.51,1.94,3.93,0.36,496.2,,
693d0c296b13234aa5b30000,ESP8266-Sensors,2025-12-13|06:48:09,31.72,68.72,1.65,3.69,0.15,552.56,,
693d0c2e6b13234aa5b30001,ESP8266-Sensors,2025-12-13|06:48:14,31.04,72.5,1.46,2.26,0.67,550.57,,
693d0c336b13234aa5b30002,ESP8266-Sensors,2025-12-13|06:48:19,33.13,83.95,0.65,2.19,0.29,495.97,,
693d0c386b13234aa5b30003,ESP8266-Sensors,2025-12-13|06:48:24,29.44,64.87,0.65,2.73,0.56,536.51,,
693d0c3d6b13234aa5b30004,ESP8266-Sensors,2025-12-13|06:48:29,30.77,47.55,1.29,0.58,0.77,501.7,,
693d0c426b13234aa5b30005,ESP8266-Sensors,2025-12-13|06:48:34,25.27,84.82,1.51,0.84,0.2,492.76,,
693d0c476b13234aa5b30006,ESP8266-Sensors,2025-12-13|06:48:39,28.86,51.49,1.82,1.88,0.3,545.77,,
693d0c4c6b13234aa5b30007,ESP8266-Sensors,2025-12-13|06:48:44,32.31,53.97,1.45,4.17,0.79,486.08,,
693d0c516b13234aa5b30008,ESP8266-Sensors,2025-12-13|06:48:49,31.21,69.03,1.37,2.94,0.97,430.39,,
693d0c566b13234aa5b30009,ESP8266-Sensors,2025-12-13|06:48:54,32.83,69.48,1.35,1.48,0.23,568.75,,
693d0c5b6b13234aa5b3000a,ESP8266-Sensors,2025-12-13|06:48:59,26.05,55.31,1.01,2.64,0.59,403.53,,
693d0c606b13234aa5b3000b,ESP8266-Sensors,2025-12-13|06:49:04,30.78,84.02,0.91,4.73,0.65,595.74,,
693d0c656b13234aa5b3000c,ESP8266-Sensors,2025-12-13|06:49:09,25.49,78.48,0.95,2.26,0.53,490.16,,
693d0c6a6b13234aa5b3000d,ESP8266-Sensors,2025-12-13|06:49:14,32.75,44.84,1.51,4.29,0.66,599.17,,
693d0c6f6b13234aa5b3000e,ESP8266-Sensors,2025-12-13|06:49:19,27,86.09,1.17,4.76,0.93,509.09,,
693d0c746b13234aa5b3000f,ESP8266-Sensors,2025-12-13|06:49:24,25.61,56.87,0.6,1.54,0.16,458.58,,
693d0c796b13234aa5b30010,ESP8266-Sensors,2025-12-13|06:49:29,29.68,42.32,0.57,4.42,0.75,437.75,,
693d0c7e6b13234aa5b30011,ESP8266-Sensors,2025-12-13|06:49:34,30.56,88.04,0.62,1.37,0.37,469.75,,
693d0c836b13234aa5b30012,ESP8266-Sensors,2025-12-13|06:49:39,27.49,57.61,1.29,4.5,0.16,444.42,,
693d0c886b13234aa5b30013,ESP8266-Sensors,2025-12-13|06:49:44,33.94,58.88,1.78,3.04,0.81,500.11,,
693d0c8d6b13234aa5b30014,ESP8266-Sensors,2025-12-13|06:49:49,32.05,42.36,0.91,0.52,0.31,449.15,,
693d0c926b13234aa5b30015,ESP8266-Sensors,2025-12-13|06:49:54,32.69,63.11,1.07,4.12,0.42,516.85,,
693d0c976b13234aa5b30016,ESP8266-Sensors,2025-12-13|06:49:59,25.83,42.19,1.94,3.67,0.63,512.81,,
693d0c9c6b13234aa5b30017,ESP8266-Sensors,2025-12-13|06:50:04,33.24,65.49,0.66,4.19,0.25,509.88,,
693d0ca16b13234aa5b30018,ESP8266-Sensors,2025-12-13|06:50:09,26.2,43.7,1.14,4.77,0.91,452.86,,
693d0ca66b13234aa5b30019,ESP8266-Sensors,2025-12-13|06:50:14,26.44,82.98,0.79,0.96,0.75,476.12,,
693d0cab6b13234aa5b3001a,ESP8266-Sensors,2025-12-13|06:50:19,34.7,46.43,0.89,1.93,0.23,599.7,,
693d0cb06b13234aa5b3001b,ESP8266-Sensors,2025-12-13|06:50:24,28.08,79.29,1.77,0.39,0.47,563.03,,
693d0cb56b13234aa5b3001c,ESP8266-Sensors,2025-12-13|06:50:29,34.43,60.73,1.67,3.7,0.64,407.5,,
693d0cba6b13234aa5b3001d,ESP8266-Sensors,2025-12-13|06:50:34,27.73,61.47,1.62,0.35,0.38,502.15,,
693d0cbf6b13234aa5b3001e,ESP8266-Sensors,2025-12-13|06:50:39,25.6,87.28,1.15,3.37,0.87,404.16,,
693d0cc46b13234aa5b3001f,ESP8266-Sensors,2025-12-13|06:50:44,33.29,59.88,1.45,0.57,0.32,492.41,,
693d0cc96b13234aa5b30020,ESP8266-Sensors,2025-12-13|06:50:49,32.22,47.84,1,1.89,0.42,510.77,,
693d0cce6b13234aa5b30021,ESP8266-Sensors,2025-12-13|06:50:54,29.65,43.19,1.6,2.56,0.97,568.74,,
693d0cd36b13234aa5b30022,ESP8266-Sensors,2025-12-13|06:50:59,31.39,67.37,1.32,1.09,0.92,411.5,,
693d0cd86b13234aa5b30023,ESP8266-Sensors,2025-12-13|06:51:04,30.02,59.46,1.18,3.69,0.85,508.95,,
693d0cdd6b13234aa5b30024,ESP8266-Sensors,2025-12-13|06:51:09,28.5,65.74,1.06,2.46,0.73,544.22,,
693d0ce26b13234aa5b30025,ESP8266-Sensors,2025-12-13|06:51:14,26.45,83.51,0.68,4.63,0.67,522.36,,
693d0ce76b13234aa5b30026,ESP8266-Sensors,2025-12-13|06:51:19,30.46,51.26,1.61,4.14,0.49,521.51,,
693d0cec6b13234aa5b30027,ESP8266-Sensors,2025-12-13|06:51:24,28.57,88.49,1.57,3.17,0.25,453.02,,
693d0cf16b13234aa5b30028,ESP8266-Sensors,2025-12-13|06:51:29,32.37,61.01,0.73,0.45,0.51,576.1,,
693d0cf66b13234aa5b30029,ESP8266-Sensors,2025-12-13|06:51:34,25.52,61.47,1.7,1.46,0.22,526.37,,
693d0cfb6b13234aa5b3002a,ESP8266-Sensors,2025-12-13|06:51:39,30.23,43.01,0.74,1.26,0.92,582.05,,
693d0d006b13234aa5b3002b,ESP8266-Sensors,2025-12-13|06:51:44,34.14,70.75,1.05,1.71,0.88,454.16,,
693d0d056b13234aa5b3002c,ESP8266-Sensors,2025-12-13|06:51:49,33.72,58.03,1.36,2.82,0.89,553.87,,
693d0d0a6b13234aa5b3002d,ESP8266-Sensors,2025-12-13|06:51:54,32.26,57.43,0.86,2.86,0.71,452.98,,
693d0d0f6b13234aa5b3002e,ESP8266-Sensors,2025-12-13|06:51:59,27.52,65.44,1.16,4.64,0.48,507.47,,
693d0d146b13234aa5b3002f,ESP8266-Sensors,2025-12-13|06:52:04,34.06,56.47,0.77,4.91,0.91,507.89,,
693d0d196b13234aa5b30030,ESP8266-Sensors,2025-12-13|06:52:09,34.3,45.6,1.42,3.09,0.99,566.46,,
693d0d1e6b13234aa5b30031,ESP8266-Sensors,2025-12-13|06:52:14,30.72,76.26,1.89,2.67,0.32,560.68,,
693d0d236b13234aa5b30032,ESP8266-Sensors,2025-12-13|06:52:19,27.9,40.89,1.38,1.41,0.18,572.03,,
693d0d286b13234aa5b30033,ESP8266-Sensors,2025-12-13|06:52:24,33.26,48.65,0.72,1.43,0.79,558.87,,
693d0d2d6b13234aa5b30034,ESP8266-Sensors,2025-12-13|06:52:29,29.59,62.2,1.09,3.97,0.36,532.62,,
693d0d326b13234aa5b30035,ESP8266-Sensors,2025-12-13|06:52:34,32.87,85.94,0.96,1.91,0.65,427.7,,
693d0d376b13234aa5b30036,ESP8266-Sensors,2025-12-13|06:52:39,27.18,54.23,1.11,4.33,0.31,402.34,,
